Wavelength [nm],#18-810.csv
543.08,0.00599007111087031
543.28,0.004961973820105312
543.48,0.003955384688404769
543.68,0.005217866750204169
543.88,0.003198920274719697
544.08,0.002829188739067606
544.28,0.003997582339566168
544.48,0.002382831407907404
544.68,0.0055681416942618064
544.88,0.0034730544912131033
545.08,5.0617592588661315e-05
545.28,0.0033834672243773655
545.48,0.001958259143849869
545.68,0.004453090554974948
545.88,0.0030254832459326118
546.08,0.006441694635855156
546.28,0.002793362887788351
546.48,0.00320767570175243
546.68,0.004481282192492082
546.88,0.002489398595635831
547.08,0.006676079630134352
547.28,0.00321105594879293
547.48,0.003946636114997638
547.68,0.0040160054220121245
547.88,0.001123344456154261
548.08,0.004358294197900356
548.28,0.0021640980282028673
548.48,0.0035564283445619176
548.68,0.003832834146284302
548.88,0.0009910795314034488
549.08,0.0039950251064911815
549.28,0.0034344832466691034
549.48,0.0019330520275212442
549.68,0.00464768320717585
549.88,0.002342589568332783
550.08,0.004308935219462682
550.28,0.0017206866061889895
550.48,0.0042296435949151084
550.68,0.004258056938815689
550.88,0.0011958569126642
551.08,0.0017201475142008943
551.28,0.0033741694934260364
551.48,0.005295774137554256
551.68,0.0027469830406739427
551.88,0.0021146928233100057
552.08,0.0039165232011796605
552.28,-0.00015820163822448965
552.48,0.005505218196485724
552.68,0.0013823059668741213
552.88,0.0006578805422047413
553.08,0.0027711387350518022
553.28,0.0026960636152311697
553.48,0.0026856693863980866
553.68,0.006980644964404557
553.88,0.00527639693276289
554.08,0.0031180673062305804
554.28,0.0037016780114470143
554.47,0.0026484324653461575
554.67,0.0028611472537369725
554.87,0.0040990021266398575
555.07,0.002348219927504775
555.27,0.004852186094223671
555.47,0.002672653837395585
555.67,0.003652131595253011
555.87,-0.0014830622831081039
556.07,0.005243887109654012
556.27,0.001667554645281378
556.47,0.002909243012395254
